VP	Comp	RT	Error
16	incomp	402	0
16	incomp	465.1	0
16	incomp	472.7	0
16	comp	367.3	0
16	comp	344.5	0
16	comp	357.2	0
16	comp	352.7	0
16	comp	404.5	0
16	comp	389.8	0
16	incomp	983.4	0
16	comp	380.5	0
16	comp	395.2	0
16	comp	343.1	0
16	comp	371.5	0
16	comp	402.1	0
16	incomp	446.3	0
16	comp	388.9	0
16	comp	341	0
16	incomp	488.1	0
16	comp	406.8	0
16	incomp	438.7	0
16	incomp	353	0
16	comp	343.3	0
16	incomp	457.8	0
16	comp	417.5	0
16	comp	388.3	0
16	comp	396.6	0
16	incomp	418.9	0
16	comp	362	0
16	comp	422.6	0
16	comp	365.4	0
16	comp	359	0
16	incomp	664	0
16	incomp	472	0
16	incomp	394.3	0
16	incomp	371.9	0
16	comp	405.5	0
16	incomp	436.2	0
16	incomp	548.3	0
16	incomp	395.5	0
16	incomp	456.7	1
16	incomp	461.9	0
16	comp	374.9	0
16	comp	351.4	0
16	comp	347.8	0
16	comp	326.6	0
16	comp	333.9	0
16	incomp	403.6	0
16	incomp	389	0
16	incomp	402.1	0
16	comp	349.6	0
16	incomp	382.5	0
16	incomp	390.7	0
16	incomp	342.2	0
16	comp	372	0
16	comp	330	0
16	incomp	388.1	0
16	comp	386	0
16	comp	363.6	0
16	comp	422.4	0
16	comp	329.7	0
16	incomp	489.4	0
16	comp	422.3	0
16	comp	416.5	0
16	comp	408.6	0
16	incomp	410.4	0
16	comp	359.3	0
16	comp	347.2	0
16	comp	352	0
16	comp	363.9	0
16	incomp	399.1	0
16	comp	340.7	0
16	incomp	530.5	0
16	comp	329.5	0
16	incomp	439.1	0
16	comp	326.3	0
16	incomp	388.3	0
16	comp	422.5	0
16	incomp	467.4	0
16	comp	350.5	0
16	comp	345	0
16	comp	351.7	0
16	comp	324.3	0
16	incomp	413.1	0
16	incomp	353.7	0
16	incomp	480.3	0
16	comp	371.2	0
16	incomp	423.8	0
16	comp	324.4	0
16	incomp	383.7	0
16	incomp	393.3	0
16	comp	440.2	0
16	comp	362.1	0
16	incomp	480.4	0
16	incomp	431.1	0
16	comp	344.9	0
16	incomp	410.6	0
16	comp	403.4	0
16	incomp	452	0
16	incomp	451.2	0
16	comp	343.1	0
16	incomp	388.8	0
16	comp	366.1	0
16	incomp	416.9	0
16	comp	368.6	0
16	comp	447.9	0
16	incomp	436.6	0
16	incomp	435.6	0
16	comp	401.8	0
16	comp	412.1	0
16	comp	412.4	0
16	incomp	515.6	0
16	comp	390.8	0
16	incomp	445.1	0
16	incomp	338.9	1
16	comp	471.2	0
16	incomp	491.7	0
16	incomp	476.1	0
16	incomp	367.5	0
16	comp	374.3	0
16	incomp	379.6	0
16	incomp	393.2	0
16	comp	425.5	0
16	incomp	490.6	0
16	incomp	354.1	0
16	incomp	348.2	0
16	comp	464.2	0
16	incomp	509.6	0
16	incomp	371.5	0
16	incomp	363.8	0
16	incomp	440.5	0
16	comp	394.3	0
16	comp	343.4	0
16	comp	362.4	0
16	comp	341.2	0
16	comp	354	0
16	comp	370.5	0
16	incomp	433.3	0
16	incomp	429.7	0
16	comp	359.5	0
16	incomp	438.1	0
16	incomp	338.5	0
16	incomp	558.8	0
16	comp	373.3	0
16	incomp	398.2	0
16	comp	414.7	0
16	comp	364.2	0
16	incomp	393.8	0
16	incomp	408.2	0
16	comp	400.2	0
16	comp	340.7	0
16	comp	338	0
16	comp	367.3	0
16	comp	354.5	0
16	comp	319.7	0
16	comp	448.3	0
16	comp	348	0
16	comp	330.1	0
16	comp	353.4	0
16	comp	398	0
16	incomp	664.6	1
16	comp	405.1	0
16	comp	358.9	0
16	comp	419.7	0
16	comp	326.7	0
16	comp	391.3	0
16	comp	368.9	0
16	comp	427.3	0
16	comp	363.2	0
16	comp	381.6	0
16	comp	426.8	0
16	comp	468.5	0
16	comp	359.4	0
16	comp	396.4	0
16	incomp	485	0
16	comp	406.8	0
16	incomp	519.3	0
16	incomp	417.4	0
16	comp	448.3	0
16	incomp	548.6	0
16	incomp	382.4	0
16	incomp	466	0
16	incomp	438.1	0
16	comp	387.8	0
16	comp	353.3	0
16	comp	324.7	0
16	comp	370.6	0
16	comp	367.3	0
16	incomp	444.2	0
16	incomp	413.3	0
16	incomp	345.9	0
16	incomp	531.7	0
16	comp	352.8	0
16	comp	339.7	0
16	incomp	390.4	1
16	incomp	453.5	0
16	incomp	407.9	0
16	comp	373.6	0
16	comp	418.9	0
16	comp	336.5	0
16	incomp	415.5	0
16	incomp	376	0
16	incomp	714.9	0
16	incomp	433.2	0
16	incomp	414.4	0
16	incomp	425.3	0
16	comp	398.3	0
16	incomp	490.3	0
16	comp	370.2	0
16	incomp	359.7	0
16	incomp	378.7	0
16	incomp	473	0
16	incomp	383.6	0
16	incomp	350.9	0
16	incomp	453.6	0
16	incomp	431.9	0
16	incomp	498.2	0
16	comp	387.2	0
16	incomp	487.7	0
16	incomp	422.1	0
16	incomp	431.6	0
16	incomp	397.8	0
16	incomp	366.3	0
16	incomp	382.1	0
16	incomp	357	0
16	incomp	325.5	0
16	incomp	337.7	0
16	incomp	386.2	0
16	comp	372.5	0
16	comp	356.5	0
2	comp	366.4	0
2	comp	328.7	0
2	comp	295.6	0
2	incomp	314.6	0
2	comp	362.4	0
2	incomp	491.8	0
2	comp	345.4	0
2	incomp	306.7	1
2	incomp	492.1	0
2	comp	359.3	0
2	comp	330.1	0
2	comp	329.5	0
2	comp	370.3	0
2	incomp	512.3	0
2	incomp	500.5	0
2	incomp	405.5	0
2	comp	420.2	0
2	comp	302.5	0
2	incomp	354.3	0
2	comp	373.5	0
2	comp	432.9	0
2	incomp	396.6	0
2	comp	325.4	0
2	comp	367.9	0
2	comp	333.2	0
2	comp	338.8	0
2	incomp	484.3	0
2	comp	355.3	0
2	comp	382.7	0
2	incomp	414.4	0
2	comp	321.4	0
2	incomp	330	1
2	comp	499.4	0
2	incomp	457.1	0
2	comp	392.8	0
2	comp	362.9	0
2	incomp	368.9	1
2	comp	450.8	0
2	incomp	469.1	0
2	comp	416.1	0
2	comp	351.8	0
2	comp	390.1	0
2	comp	331.4	0
2	comp	364	0
2	incomp	481.7	0
2	incomp	388.2	0
2	comp	447.2	0
2	comp	348.6	0
2	comp	378.3	0
2	comp	362.6	0
2	incomp	435.3	0
2	incomp	663.2	0
2	comp	358.2	0
2	incomp	557.5	0
2	incomp	460.6	0
2	comp	424.5	0
2	incomp	479.6	0
2	comp	397.1	0
2	incomp	418.3	0
2	incomp	545.3	0
2	comp	338.6	0
2	incomp	487.8	0
2	comp	370.7	0
2	incomp	474.9	0
2	comp	405.3	0
2	incomp	437	0
2	incomp	502.8	0
2	comp	340	0
2	incomp	449.5	0
2	comp	337	0
2	incomp	440.2	0
2	comp	374.8	0
2	incomp	400.6	0
2	incomp	445.7	0
2	incomp	402.4	0
2	incomp	401	0
2	incomp	506.8	0
2	comp	361	0
2	incomp	413.1	0
2	comp	339.2	0
2	comp	317.9	0
2	comp	413.2	0
2	incomp	530.9	0
2	incomp	488.4	0
2	incomp	561.8	0
2	incomp	393.5	0
2	comp	346.4	0
2	incomp	532.2	0
2	incomp	460.2	0
2	incomp	419.9	0
2	comp	416.9	0
2	incomp	506.1	0
2	incomp	398	0
2	incomp	450.3	0
2	incomp	458.6	0
2	incomp	435	0
2	incomp	506.8	0
2	comp	402.3	0
2	comp	385	0
2	incomp	362.4	0
2	comp	377.8	0
2	incomp	453.1	0
2	comp	375.9	0
2	comp	358.3	0
2	incomp	442.7	0
2	comp	366.2	0
2	comp	384.3	0
2	comp	297.5	0
2	incomp	409	0
2	comp	375.1	0
2	incomp	333.7	0
2	comp	349.9	0
2	incomp	478.4	0
2	incomp	545.4	0
2	incomp	428.6	0
2	comp	372	0
2	comp	347	0
2	comp	330.7	0
2	incomp	402.7	0
2	comp	317.1	0
2	incomp	683.1	0
2	comp	428.1	0
2	comp	409.2	0
2	comp	437.3	0
2	comp	397.5	0
2	comp	312.6	0
2	comp	356.4	0
2	comp	405.4	0
2	incomp	468.7	0
2	incomp	458.9	0
2	incomp	408.3	0
2	incomp	473.1	0
2	incomp	462.2	0
2	comp	440.7	0
2	comp	422.4	0
2	incomp	446.7	0
2	comp	369.6	0
2	incomp	387.9	0
2	comp	378.9	0
2	incomp	513.9	0
2	comp	387.9	0
2	comp	421.4	0
2	incomp	427	0
2	incomp	409.2	0
2	incomp	363.9	0
2	comp	359.1	0
2	comp	380.8	0
2	incomp	517.1	0
2	comp	379.6	0
2	incomp	555.3	0
2	comp	366	0
2	comp	377.1	0
2	incomp	479.9	0
2	comp	355.5	0
2	incomp	418.5	0
2	incomp	368.5	1
2	comp	438.8	0
2	comp	384.9	0
2	incomp	377.4	0
2	incomp	345.2	0
2	comp	455.6	0
2	incomp	463.2	0
2	incomp	444.5	0
2	comp	324.1	0
2	comp	374.9	0
2	comp	330.8	0
2	comp	328	0
2	incomp	634	0
2	incomp	545.5	0
2	comp	338.2	0
2	incomp	522.9	0
2	comp	384.5	0
2	incomp	487.5	0
2	incomp	448.9	0
2	comp	439.4	0
2	incomp	446	0
2	comp	415.3	0
2	incomp	449.6	0
2	incomp	367.6	0
2	incomp	356.2	0
2	incomp	431.5	0
2	incomp	423.7	0
2	comp	373	0
2	incomp	395.9	0
2	comp	438.8	0
2	comp	395.6	0
2	incomp	388.3	0
2	comp	375.1	0
2	incomp	419.6	0
2	incomp	420.4	0
2	incomp	422.4	0
2	incomp	423.8	0
2	incomp	372.3	0
2	comp	406	0
2	incomp	402.1	0
2	comp	357.4	0
2	incomp	358.2	1
2	incomp	576.6	0
2	comp	374.5	0
2	comp	388.1	0
2	incomp	355.8	0
2	incomp	397.9	0
2	comp	422	0
2	incomp	523.4	0
2	comp	344	0
2	comp	351.1	0
2	comp	282.1	0
2	incomp	375.2	0
2	comp	393.6	0
2	comp	347.2	0
2	comp	376	0
2	comp	322.7	1
2	comp	405	0
2	comp	419.3	0
2	incomp	485.9	0
2	incomp	394.6	0
2	comp	339.2	0
2	comp	348.2	0
2	comp	388.1	0
2	comp	385	0
2	incomp	568.2	0
2	incomp	378.3	0
2	comp	384.3	0
2	incomp	388.4	0
2	comp	369.3	0
2	comp	377.2	0
2	comp	357.8	0
2	comp	360.3	0
2	incomp	408.3	0
2	comp	324.3	0
2	incomp	475.4	0
2	incomp	326.3	0
2	incomp	499.6	0
2	comp	371.6	0
2	incomp	331.1	1
2	comp	502.7	0
2	incomp	581.8	0
2	comp	393.6	0
2	comp	347.1	0
2	incomp	548	0
2	incomp	449.5	0
2	comp	400.3	0
2	incomp	503.5	0
2	comp	389	0
2	incomp	385.5	0
2	incomp	484.9	0
2	incomp	374.2	0
2	comp	370.6	0
2	comp	581	0
2	incomp	690.4	0
2	comp	385.2	0
2	incomp	573.8	0
2	comp	511.2	0
2	incomp	458.3	0
2	incomp	416.3	0
2	comp	363	0
2	comp	458.2	0
2	incomp	515.6	0
2	comp	394.3	0
2	comp	386.9	0
2	comp	345.4	0
2	incomp	359.4	1
2	comp	404.6	0
2	comp	379.5	0
2	comp	361.8	0
2	incomp	484.3	0
2	incomp	425.9	0
2	comp	435.1	0
2	comp	381.9	0
2	comp	387	0
2	incomp	395.7	0
2	incomp	747.5	0
2	comp	384.3	0
2	incomp	556.1	0
2	incomp	471.9	0
2	incomp	513.8	0
2	incomp	442.7	0
2	comp	514.2	0
2	incomp	424.7	0
2	comp	364.2	0
2	incomp	742.9	0
2	incomp	479	0
2	incomp	503.6	0
2	incomp	456.7	0
2	incomp	689.8	0
2	incomp	390	0
2	incomp	351	0
2	incomp	328.1	0
2	incomp	479.3	0
2	incomp	336.6	0
2	incomp	474.8	0
2	incomp	384.6	0
2	incomp	503.7	0
2	comp	340.9	0
2	incomp	363.2	0
2	comp	400.9	0
2	incomp	422.3	0
2	comp	414.9	0
2	comp	388	0
2	comp	337.9	0
2	comp	381.8	0
2	comp	346.6	0
2	incomp	451.5	0
2	incomp	387.9	0
2	comp	373	0
2	comp	405.6	0
2	incomp	428.9	0
2	comp	332.8	0
2	incomp	447.1	0
2	comp	445.5	0
2	comp	377.3	0
2	comp	357.3	0
2	comp	339.8	0
2	comp	340.7	0
2	comp	308	0
2	comp	285.7	0
2	comp	294.1	0
2	comp	324.5	0
2	comp	275.4	0
2	incomp	514.8	0
2	incomp	394	0
2	comp	320.9	0
2	comp	334.3	0
2	comp	339.7	0
2	incomp	306.1	0
2	incomp	429.2	0
2	comp	311.3	0
2	incomp	383.6	0
2	comp	380.5	0
2	comp	402.7	0
2	comp	349.6	0
2	incomp	394.8	0
2	comp	335.6	0
2	comp	464.1	0
2	comp	342.5	0
2	comp	390.2	0
2	comp	360.1	0
2	incomp	399.4	0
2	comp	365.2	0
2	incomp	497.7	0
2	incomp	533.5	0
2	incomp	483.3	0
2	comp	356.4	0
2	incomp	405.2	0
2	incomp	394.8	0
2	comp	421.3	0
2	incomp	432.2	0
2	comp	422	0
2	incomp	383.2	0
2	comp	365.5	0
2	incomp	470.1	0
2	comp	351.1	0
2	comp	357.1	0
2	incomp	494.5	0
2	incomp	417	0
2	incomp	335.7	0
2	comp	423.3	0
2	incomp	437.3	1
2	incomp	493.8	0
2	comp	375.9	0
2	incomp	496.3	0
2	incomp	447.2	0
2	incomp	461.9	0
2	comp	927.8	0
2	incomp	479	0
2	incomp	340.5	0
2	comp	393.4	0
2	incomp	455.5	0
2	comp	352.2	0
2	incomp	453.4	0
2	incomp	370.3	0
2	comp	455.7	0
2	incomp	530.7	0
2	incomp	514.5	0
2	incomp	424.4	0
2	comp	398.2	0
2	incomp	451.8	0
2	incomp	364.4	0
2	comp	367	0
2	comp	337.1	0
2	incomp	448	0
2	incomp	339.1	0
2	incomp	368.7	0
2	incomp	328.5	0
2	incomp	484.7	0
2	incomp	423.3	0
2	comp	369.7	0
2	comp	302	0
2	comp	351.8	0
2	incomp	441.2	0
2	comp	374	0
2	incomp	473.9	0
2	comp	370.7	0
2	incomp	366	0
2	incomp	419	0
2	comp	353.5	0
2	comp	302.9	0
2	incomp	459.7	1
2	comp	398.7	0
2	comp	334.5	0
2	comp	291.8	0
2	comp	330	0
2	incomp	411.4	0
2	comp	346.3	0
2	incomp	381.2	0
2	incomp	450.8	0
2	comp	344.4	0
2	comp	305.9	0
2	incomp	341.4	0
2	comp	390.3	0
2	comp	333.8	1
2	comp	408.3	0
2	incomp	351.3	0
2	comp	382.1	0
2	comp	400.8	0
2	comp	324.7	0
2	incomp	502.4	0
2	incomp	429.9	0
2	comp	404.5	0
2	incomp	403.2	0
2	comp	312.1	0
2	incomp	395.6	0
2	comp	356.4	0
2	comp	351.5	0
2	comp	299.9	0
2	incomp	393.6	0
2	incomp	290.4	1
2	comp	355.2	0
2	incomp	284.9	0
2	incomp	390.8	0
2	incomp	334.5	0
2	incomp	446	0
2	incomp	360	0
2	comp	368.1	0
2	comp	347	0
2	comp	369.7	0
2	comp	340	0
2	incomp	385.1	0
2	incomp	453.5	0
2	comp	405.5	0
2	incomp	342.2	0
2	comp	349.5	0
2	comp	399.4	0
2	comp	726.2	0
2	comp	300.6	0
2	comp	320.8	0
2	incomp	360.3	0
2	incomp	369.4	0
2	incomp	469.4	0
2	incomp	568.9	0
2	comp	339.5	0
2	incomp	459.1	0
2	incomp	394.2	0
2	incomp	480.1	0
2	incomp	453.3	0
2	incomp	421.4	0
2	incomp	505.9	0
2	comp	457.8	0
2	incomp	388.9	0
2	comp	681.4	0
2	incomp	417.8	0
2	incomp	622.6	0
2	comp	412.3	0
2	incomp	540.5	0
2	comp	429.7	0
2	comp	371.8	0
2	comp	434.4	0
2	comp	394.4	0
2	incomp	494.7	0
2	incomp	432.1	0
2	comp	423.4	0
2	incomp	436	0
2	comp	372.6	0
2	incomp	529	0
2	incomp	323.2	0
2	comp	506.6	0
2	comp	336.6	0
2	incomp	511	0
2	incomp	317.6	0
2	incomp	478	0
2	incomp	420.5	0
2	incomp	365.1	0
2	incomp	379.7	0
2	incomp	407.3	0
2	incomp	374.7	0
2	comp	373.4	0
2	comp	339.5	0
2	comp	344.6	0
2	comp	335.8	0
2	incomp	396.7	0
2	comp	351.4	0
2	incomp	431.6	0
2	incomp	387.4	0
2	incomp	429.5	0
2	comp	311.2	0
2	comp	350	0
2	comp	358.8	0
2	comp	386.1	0
2	comp	328.1	0
2	incomp	319.5	1
2	incomp	551.3	0
2	comp	389.9	0
2	incomp	400.3	0
2	comp	368.1	0
2	incomp	335	0
2	comp	396.5	0
2	comp	381	0
2	comp	371.3	0
2	incomp	381.6	0
2	comp	355.1	0
2	incomp	431.8	0
2	incomp	490.2	0
2	incomp	421.3	0
2	incomp	372.7	0
2	incomp	371.9	0
2	comp	364.3	0
2	comp	347.3	0
2	comp	376.1	0
2	incomp	519.4	0
2	comp	384.5	0
2	incomp	404.6	0
2	comp	407.2	0
2	comp	405.7	0
2	incomp	383.4	0
2	comp	356.6	0
2	comp	377.9	0
2	comp	496.8	0
2	comp	381.5	0
2	comp	813.6	0
2	comp	345.2	0
2	comp	306.5	0
2	incomp	544.1	0
2	comp	379.5	0
2	incomp	385.1	1
2	incomp	483.6	0
2	comp	433	0
2	incomp	454.4	0
2	incomp	450.4	0
2	incomp	420.1	0
2	comp	388.7	0
2	incomp	399.9	0
2	incomp	442.6	0
2	comp	379.4	0
2	incomp	377.5	0
2	comp	402.5	0
2	comp	400.6	0
2	incomp	423	0
2	comp	352	0
2	comp	342.4	0
2	incomp	333.6	0
2	incomp	429.4	0
2	comp	412.4	0
2	incomp	499.3	0
2	comp	405.7	0
2	incomp	379.5	0
2	comp	397.3	0
2	comp	384.6	0
2	incomp	419.1	0
2	comp	322.6	0
2	comp	372	0
2	incomp	398.9	0
2	comp	366.4	0
2	incomp	406.7	0
2	incomp	373.7	0
2	comp	376.2	0
2	incomp	410.6	0
2	comp	479	0
2	comp	392.5	0
2	comp	369.9	0
2	incomp	465.5	0
2	incomp	409.5	0
2	incomp	442.6	0
2	incomp	460.6	0
2	incomp	415.4	0
2	incomp	371	0
2	incomp	471.6	0
2	incomp	429	0
2	comp	356.3	0
2	incomp	468.7	0
2	comp	341	0
2	comp	358.4	0
2	comp	373.9	0
2	comp	256.7	0
2	comp	329.8	0
2	incomp	483.6	0
2	comp	371.8	0
2	incomp	412.4	0
2	incomp	379.3	0
2	incomp	410.9	0
2	comp	398.6	0
2	comp	348.9	0
2	comp	318.6	0
2	incomp	414.4	0
2	comp	372.5	0
2	incomp	427.8	0
2	incomp	410.6	0
2	comp	360.3	0
2	incomp	416.7	0
2	incomp	461.4	0
2	comp	385.8	0
2	comp	397.3	0
2	incomp	574.6	0
2	incomp	380.8	0
2	incomp	473.3	0
2	comp	351.7	0
2	incomp	359.2	0
2	incomp	456.8	0
2	incomp	402.6	0
2	incomp	385.9	0
2	incomp	398.6	0
2	incomp	438.2	0
2	incomp	407.9	0
2	comp	405	0
2	incomp	558.3	0
2	comp	358.1	0
2	comp	376.1	0
2	incomp	447.7	0
2	incomp	403.5	0
2	comp	320.3	0
2	comp	377.7	0
2	incomp	377.8	0
2	incomp	354.1	0
2	incomp	364.7	0
2	incomp	338	0
2	comp	377.2	0
2	incomp	651.4	0
2	comp	372.6	0
2	incomp	299.9	0
2	comp	375.3	0
2	incomp	436.6	0
2	incomp	416.7	0
2	comp	409.5	0
2	incomp	372.2	0
2	comp	390.5	0
2	comp	412.3	0
2	comp	358.9	0
2	comp	356.6	0
2	comp	417.4	0
2	comp	406.3	0
2	incomp	470.9	0
2	incomp	369.8	0
2	incomp	437.7	0
2	incomp	532	0
2	incomp	401.3	0
2	comp	348.8	0
2	incomp	418.5	0
2	comp	362.1	0
2	comp	418.3	0
2	incomp	528.6	0
2	comp	370.4	0
2	incomp	377.8	0
2	incomp	310.4	0
2	comp	400	0
2	comp	410.9	0
2	comp	366.7	0
2	comp	385.6	0
2	comp	380.9	0
2	comp	322	0
2	incomp	633.3	0
2	incomp	483.2	0
2	incomp	399.8	0
2	comp	398.2	0
2	incomp	407.4	0
2	incomp	442.9	0
2	comp	414	0
2	incomp	327.4	0
2	comp	377.7	0
2	comp	370.8	0
2	comp	385.6	0
2	comp	428.3	0
2	comp	365.6	0
2	comp	350.9	0
2	comp	339.9	0
2	comp	297.7	0
2	comp	334.2	0
2	comp	418.7	0
2	comp	373.2	0
2	comp	328.2	0
2	comp	325.5	0
2	comp	317.8	0
2	incomp	518.2	0
2	incomp	359.4	0
2	incomp	370.3	0
2	incomp	366.7	0
2	incomp	300.4	1
2	comp	411.8	0
2	incomp	446.3	0
2	comp	387	0
2	incomp	391.5	0
2	comp	342	0
2	comp	382.3	0
2	incomp	388.8	0
2	incomp	402.5	0
2	incomp	473.1	0
2	incomp	371.6	0
2	incomp	361.6	0
2	incomp	504.2	0
2	incomp	445.7	0
2	incomp	397.8	0
2	comp	337.5	0
2	incomp	451.5	0
2	incomp	419	0
2	incomp	348.8	0
2	comp	357.9	0
2	incomp	359.1	0
2	incomp	318.2	0
2	comp	368.6	0
2	incomp	401.4	0
2	comp	304.7	0
2	incomp	334	0
2	comp	355.6	0
2	comp	320.2	0
2	incomp	341.9	1
2	incomp	384	0
2	incomp	391.2	0
2	comp	410.1	0
2	incomp	474.9	0
2	comp	453.5	0
2	comp	345.7	0
2	incomp	870.7	0
2	comp	393.6	0
2	comp	369	0
2	incomp	542.6	0
2	incomp	519.2	0
2	incomp	533.4	0
2	comp	377.8	0
2	comp	371.4	0
2	comp	356.4	0
2	comp	373.7	0
2	comp	375.9	0
2	incomp	348.1	1
2	comp	504.3	0
2	comp	394.9	0
2	incomp	551.2	0
2	incomp	499.2	0
2	comp	388.9	0
2	comp	393.8	0
2	comp	356.5	0
2	incomp	430	0
2	incomp	438.3	0
2	comp	404.6	0
2	incomp	538.5	0
2	incomp	376.4	0
2	comp	325.6	0
2	comp	441.6	0
2	incomp	461.1	0
2	comp	383.4	0
2	comp	354.1	0
2	incomp	385.1	0
2	comp	353.8	0
2	incomp	458.3	0
2	comp	380.3	0
2	incomp	463.7	0
2	incomp	701.7	0
2	comp	404.1	0
2	comp	554.5	0
2	incomp	433.2	0
2	incomp	427.5	0
2	comp	361.2	0
2	incomp	472.3	0
2	comp	443.7	0
2	incomp	383.9	0
2	incomp	390.2	0
2	comp	383.7	0
2	comp	382.8	0
2	comp	404.4	0
2	comp	387.1	0
2	incomp	410.9	0
2	comp	405.2	0
2	incomp	477.9	0
2	incomp	540.2	0
2	comp	354.9	0
2	incomp	427	0
2	comp	351.8	0
2	comp	322.6	0
2	incomp	598.5	1
2	incomp	537.3	0
2	comp	419.8	0
2	incomp	459.8	0
2	incomp	433.1	0
2	incomp	489.5	0
2	comp	342	0
2	incomp	439.1	0
2	comp	441.7	0
2	incomp	456.7	0
2	comp	448	0
2	comp	341.3	0
2	comp	375.4	0
2	incomp	507.8	0
2	comp	416.4	0
2	comp	347.3	0
2	incomp	472.1	1
2	comp	381.3	0
2	comp	341.1	0
2	incomp	400.9	0
2	comp	382	0
2	comp	399.3	0
2	comp	366.7	0
2	comp	357.4	0
2	comp	330.1	0
2	incomp	748.8	1
2	comp	443.9	0
2	incomp	616.2	0
2	comp	349.7	0
2	comp	377.5	0
2	comp	709.3	0
2	comp	355.6	0
2	incomp	515.7	0
2	incomp	666.8	0
2	incomp	472.6	0
2	incomp	426.8	0
2	incomp	381	0
2	comp	386.9	0
2	comp	412	0
2	comp	390.8	0
2	incomp	404.3	0
2	comp	362.8	0
2	incomp	469.9	0
2	comp	372.8	0
2	incomp	364.7	0
2	incomp	465.3	0
2	incomp	492.1	0
2	incomp	329.2	0
2	incomp	392.1	0
2	comp	371.2	0
2	incomp	401.9	0
2	incomp	491.4	0
2	incomp	481.8	0
2	incomp	409.5	0
2	incomp	349.7	0
2	comp	334.2	0
2	comp	315.4	0
2	incomp	436.2	0
2	comp	371.4	0
2	incomp	373.9	0
2	comp	350.8	0
2	comp	356	0
2	incomp	311.7	0
2	comp	355.6	0
2	incomp	394.7	0
2	incomp	385.7	0
2	incomp	460.2	0
2	comp	313.2	0
2	comp	367.3	0
2	comp	363.8	0
2	comp	352.3	0
2	incomp	530.8	0
2	comp	379.1	0
2	comp	363.3	0
2	incomp	433.5	0
2	comp	366	0
2	incomp	511.5	0
2	incomp	503.8	0
2	comp	392.8	0
2	incomp	364.3	0
2	incomp	389.2	0
2	incomp	542.3	0
2	incomp	389.4	0
2	incomp	482.3	0
2	incomp	678.1	0
2	comp	449.5	0
2	comp	338.9	0
2	comp	434.6	0
2	comp	342.8	0
2	incomp	404.4	0
2	comp	298.6	0
2	comp	319.9	0
2	incomp	344.1	0
2	comp	378	0
2	comp	371.6	0
2	comp	322.1	0
2	incomp	384.6	0
2	incomp	345	0
2	comp	335.7	0
2	comp	378.2	0
2	incomp	445.3	0
2	comp	364.9	0
2	comp	346.6	0
2	incomp	370.3	0
2	comp	410	0
2	incomp	518.5	0
2	comp	406.2	0
2	comp	381.5	0
2	comp	496.4	0
2	incomp	543	0
2	incomp	417.5	0
2	comp	360.1	0
2	comp	381.7	0
2	comp	441.2	0
2	incomp	722	0
2	incomp	357.4	0
2	comp	436.7	0
2	comp	350.8	0
2	incomp	396.8	0
2	incomp	373	0
2	comp	385	0
2	incomp	408.5	0
2	comp	373.5	0
2	comp	396.6	0
2	comp	411.5	0
2	comp	383.5	0
2	comp	380	0
2	comp	400.5	0
2	incomp	429.4	0
2	comp	349.5	0
2	comp	718.3	0
2	incomp	457.1	0
2	incomp	419.5	0
2	comp	396.1	0
2	comp	403.1	0
2	incomp	397.5	0
2	incomp	339.4	0
2	comp	412.6	0
2	comp	400.4	0
2	incomp	415.6	0
2	incomp	422.1	0
2	comp	382.9	0
2	comp	333.3	0
2	comp	361.7	0
2	comp	411.9	0
2	incomp	381.7	0
2	incomp	450.1	0
2	incomp	354	0
2	comp	390.8	0
2	incomp	466.5	0
2	comp	342.6	0
2	incomp	477.7	0
2	comp	370.7	0
2	incomp	488.5	0
2	comp	375.5	0
2	comp	381.8	0
2	incomp	375.6	0
2	incomp	388.7	0
2	incomp	463.4	0
2	incomp	577.9	0
2	incomp	394.9	0
2	incomp	456.8	0
2	incomp	474.6	0
2	comp	400.5	0
2	comp	376.8	0
2	incomp	383.5	0
2	incomp	376.1	0
2	incomp	420.5	0
2	comp	439.2	0
2	incomp	345.2	0
2	comp	344.7	0
2	incomp	356.5	0
2	incomp	450.9	0
2	incomp	365.3	0
2	incomp	400.8	0
2	comp	399.4	0
2	comp	310.2	0
2	incomp	369.5	0
2	incomp	477.8	0
2	comp	450.7	0
2	comp	366	0
2	incomp	513	0
2	incomp	365.5	0
2	incomp	356.9	0
2	incomp	482.7	0
2	incomp	502.9	0
2	comp	505.6	0
2	comp	369.5	0
2	incomp	390.9	0
2	incomp	472.9	0
2	incomp	424.9	0
2	incomp	488	0
2	comp	380.4	0
2	incomp	370.7	0
2	comp	446.2	0
2	comp	435.4	0
2	comp	366.3	0
2	incomp	465.6	0
2	comp	748.3	0
2	comp	345.2	0
2	incomp	364.9	0
2	incomp	406	0
2	incomp	393.2	0
2	comp	374.4	0
2	comp	340.9	0
2	incomp	325.7	0
2	incomp	454.6	0
2	incomp	380.2	0
2	comp	406.1	0
2	comp	385.9	0
2	incomp	492.9	0
2	incomp	442.8	0
2	comp	350.4	0
2	comp	427.3	0
2	incomp	385.7	0
2	comp	333.6	0
2	incomp	497	0
2	comp	307	0
2	incomp	372.2	0
2	incomp	374.1	0
2	comp	321.7	0
2	incomp	413.6	0
2	incomp	395.4	0
2	incomp	319.5	0
2	incomp	411.1	0
2	incomp	443	0
2	comp	371.5	0
2	incomp	345.8	0
2	incomp	371.2	0
2	comp	370.4	0
2	incomp	391.1	0
2	incomp	415.1	0
2	incomp	339.8	0
